id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4459431603276711,IoW5qdKqb,与荷芬一同早起Day4借一方晴空暖一束花开。距离2021年还有355天，努力成为自己想成为的人 ,,https://wx2.sinaimg.cn/large/c13e5944ly1gas7qx1b3yj20u00u0n0a.jpg,,,2020-01-11,,2,0,0,,
4459070419146736,IoMGRCnu0,#与荷芬一同早起# 早安伙伴们早安今日心语签#底气#真正自律的人看似日子辛苦却因为这种辛苦获得了更多自由和说不的底气——《自律，是一个人最好的修行》距离2021年还有356天，努力成为自己想成为的人 ,,https://wx2.sinaimg.cn/large/c13e5944ly1gar29rt62vj20ku0kudiw.jpg,,,2020-01-10,,4,2,0,"与荷芬一同早起,底气",
4458946909469949,IoJtEDJz7,#2020开局分享# 明晚8点，约吗 ？ ,,"https://wx3.sinaimg.cn/large/c13e5944ly1gaqo37f87qj20qo1bedw8.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1gaqo38ar2bj20qo16f418.jpg",,,2020-01-09,,0,0,0,2020开局分享,
4458939963584037,IoJisf2n3,#职业规划训练营##红人IP带你同读一本书#  真正自律的人 看似日子辛苦 却因为这种辛苦 获得了更多自由和说不的底气 ——《自律，是一个人最好的修行》 ,,,,,2020-01-09,,1,0,0,"职业规划训练营,红人IP带你同读一本书",
4458578544798650,IozTwk8lA,发展兴趣，让兴趣成为副业的可能。 工作中没有任何激情，应该怎么样调整自己？ ,,,,,2020-01-08,,0,0,0,,
4458577979051014,IozSBBYA6,当然可以 本科学历的学生在社会上能够找到好工作吗？ ,,,,,2020-01-08,,1,0,0,,
4458537407168776,IoyPau4Vq,#好简历训练营##职业规划训练营# 好的简历是一篇有思想的论文，如何将你的优势，求职目标，在15秒以内通过hr的筛选获得面试？在面试中引导提问获得工作？ 有想把简历写好的同学吗？想的话迅速扫码进群，我来教大家如何优化简历……@雅楠_声音形象导师 ,,"https://wx3.sinaimg.cn/large/c13e5944ly1gapczgi1x4j22sd4spqlh.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1gapcyh92uej20p50xjacz.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1gapcyht6yvj20q61d4td5.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1gapcyibt2ij20og0fvmxx.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1gapd1drkhoj20pi19t40i.jpg",,,2020-01-08,,1,2,0,"好简历训练营,职业规划训练营",雅楠_声音形象导师
4458412425367856,IovzAmwqk,#好简历训练营#好的简历是一篇有思想的论文，如何将你的优势，求职目标，在15秒以内通过hr的筛选获得面试？在面试中引导提问获得工作？ 有想把简历写好的同学吗？想的话回复1，我来建一个群，教大家如何优化简历？ ,,,,,2020-01-08,,2,4,0,好简历训练营,
4458405199034158,IovnVBUce,#60秒职场说# 我们常说学以致用，但并非我们学到的知识都是有用的。心理学鼻祖威廉姆詹姆斯说不实用的知识就不是好知识，对于一个人的职业规划与生涯发展而言，那些能帮助你在工作中达到目标和创造价值的知识就是有用的知识。所以你需要对自己所学的各种知识重新评估。更需要注意的是，各种各样的证书并不能代表你获得了知识，证书，只能证明你参加过某种培训及考试成绩如何，但具体掌握到什么程度还是要经过实践的检验。你的知识主要体现在哪些领域呢？你希望往专才还是通才方向去发展呢？@简历义工,,,,,2020-01-08,,0,0,0,60秒职场说,简历义工
4456660753530151,InM0jeOlV,#职业规划训练营#我是职业规划师Vivian，正在参加#高情商帮你把人脉变成钱#，期待自己30天以后的思维升级。第6节课  优化沟通语言新知：1，从人到人脉三步曲。2，会聊天，会拒绝，会自黑。3，为处理特殊的关系。了解对方的需求，如何去安抚，赞美并积极引导。通过情感的表达达到思维统一，实现认同感。在对等的关系之下实现双方共赢。@雅楠_声音形象导师,,,,,2020-01-03,,2,2,1,"职业规划训练营,高情商帮你把人脉变成钱",雅楠_声音形象导师
4456659542167838,InLYm95X8,"#职业规划训练营#我是职业规划师Vivian，正在参加#高情商帮你把人脉变成钱#，期待自己30天以后的思维升级。第四-五节课  改变沟通思维，接受沟通落差。新知：1，明白高情商的意义。实现互利共赢。2，确立自己的价值，建立信任，优化自己的IP内容。学以致用：将我的个人经验和价值：继续传递给更多有需要的人。比如：如何做简历优化，让你的简历在15秒内，抓住HR的眼球,获得面试机会。如何进行面试辅导，在面试的前30秒给客户面试官留下深刻的印象？如何通过薪资谈判获得更高级的薪资？如何找到职业定位，有清晰的人生目标等等 。@雅楠_声音形象导师",,,,,2020-01-03,,1,0,1,"职业规划训练营,高情商帮你把人脉变成钱",雅楠_声音形象导师
4456654256589628,InLPPrEgk,我是职业规划师Vivian，正在参加#高情商帮你把人脉变成钱#，期待自己30天以后的思维升级。第二节课  生态运营新知：1，通过对三个案例的剖析，再次强化了个人IP的核心理念：任何一个事物发展的背后都有一个模式。要学会自己给自己设定产业链。2，互联网和传统企业模式的本质区别:1-N，N-N。学以致用：结合自己10多年的猎头顾问和职业规划咨询的经验。制定出初步的一个服务产业链。比如：从最基础的简历优化-面试辅导-离职辅导-薪资谈判-入职准备工作等等。还可以是：如何帮助人选摆脱迷茫，找到职业定位这条路径，做出解决方案的思路，作为切入口。为大学生或职场人士提供更多的服务和价值。@雅楠_声音形象导师,,,,,2020-01-03,,1,0,1,高情商帮你把人脉变成钱,雅楠_声音形象导师
4456650721310621,InLK85uX3,我是职业规划师Vivian，我正在参加#高情商帮你把人脉变成钱# ，期待自己30天以后的思维升级。第一节课  优秀人士的成功秘诀。新知：①懂得优秀人士的成功秘诀，是能将单位时间价值最大化。如何去拆解一天24小时？简单讲就是上班下班和睡觉时间。优秀人士和普通人的本质差异：普通人只有一种可能性。 ...全文,,,,,2020-01-03,,1,0,1,高情商帮你把人脉变成钱,
4455601163543270,InkrieRLw,#2019你记住了谁# 努力的你我他，携手同行相约2020，新目标新希望 ,,,,,2019-12-31,,1,2,0,2019你记住了谁,
4453692034407653,ImwM3iuDb,#下班轻松赚钱训练营#【如何打造个人品牌？】 ,,https://wx3.sinaimg.cn/large/c13e5944ly1ga9wkqa7iyj22mf2qxti4.jpg,,,2019-12-26,,2,1,0,下班轻松赚钱训练营,
4453147198156596,ImiBhydU0,#近五成大学生每天读书不足半小时#近日，中青网围绕大学生读书话题，对全国864名大学生进行问卷调查，结果显示：近五成学生每天读书不足半小时，超四成学生每月读书不足一本，小说、名著、传记最受学生欢迎，近六成学生对自己读书的情况不满意。如果建个每个阅读陪伴营不知道有多少人感兴趣？@微博读书  @樊登读书官方号,,,,,2019-12-24,,0,0,0,近五成大学生每天读书不足半小时,"微博读书,樊登读书官方号"
4451591736625257,IlE8trNwZ,#35岁以上职场人去了哪儿# 35岁是分水岭。面临多重社会角色，上有老下有小，精力和时间都出现了较大的冲突。但大多数人的收入并没有增加多少。怎么办？心态要好，少一些幻想，多一些务实。看到别人在这个阶段出现颠峰期，不是人家比你运好，就是人家比你命好。这是事实。命这个东西不好说，是个玄学的高深学问，我也不懂。都说越努力越幸运，我还是认可的，至少有50%的机遇，不努力毕竟天上真的很难掉馅饼，真有掉下来，你也得有本事接得住。所以，在我们自己的人生故事剧本里头，我们可以主动参与改变自己可以做的那部分。我建议，大家考虑一下副业。从自己的特长，资源，兴趣点出发，慢慢挖掘。要知道，做自己喜欢的擅长的又能賺钱的事情肯定是一个人的完美人生了。事实上，大部分人都是不可能一步到位的。所以，35岁找到下一幕人生的事业机会，一切皆有可能。一来避免职业危机，二来多修炼一项技能。怎么样都值得。,,,,,2019-12-20,,1,1,0,35岁以上职场人去了哪儿,
4451310314787507,IlwOzk5rR,#职场微力量# #职业规划训练营# 《改变自己的九条建议》人不能活在过去，过去已经成为历史;人也不能活在未来，未来还很神秘。今天是我们惟一能够把握的真切实际，所以，这就是为什么我们要活在当下的原因所在......@简历义工 @职义帮 改变自己的九条建议 ,,,,,2019-12-19,微博 weibo.com,6,0,3,"职场微力量,职业规划训练营","简历义工,职义帮"
4450896023009376,Ilm2mcCSk,#341万人报名2020年研考##考研报名人数创新高#根据教育部官网消息，2020年全国硕士研究生招生考试将于12月21日至23日举行，报考人数341万人。记者注意到，2018年研究生报考人数为238万，2019年研究生报考人数达290万人，2020年研究生考试报名人数再创历史新高。还是那句话，搞清楚考研的目的是什么？切忌人云亦云。,,,,,2019-12-18,,0,0,0,"341万人报名2020年研考,考研报名人数创新高",
4450856063701689,IlkZUfwYF,#职场微力量##复盘# 无复盘不成长，刚刚给同学们做完分享，得到的反馈让我欣慰。我们一起进步呀~~ ,,"https://wx2.sinaimg.cn/large/c13e5944ly1ga0utm7h04j20lt0u0di0.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1ga0utvjvp1j20oi0rcad8.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1ga0uualsqcj20o20u0mzn.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1ga0uum5awnj20le0u0whv.jpg",,,2019-12-18,,0,0,0,"职场微力量,复盘",
4450773918211174,IliRpys6i,#如果把你的一生拍成电影# 每个人都是一部故事。都是自己故事的本人。你就是这部电影的编剧。和谁？怎么演？你想好了吗？ ,,,,,2019-12-18,,0,0,0,如果把你的一生拍成电影,
4450430035830778,Il9ULosQO,自己的答案，全世界只有我们自己可以决定。所以很多人都在追寻答案的过程中选择独处。 ,,,,,2019-12-17,,0,0,0,,
4450429922054501,Il9UA8Ct7,#职场微力量##职业规划训练营# 不同的人会在不同的时期面对那个问题。有的人在小时候就想清楚了，有的人长大一些才开始想，还有人终其一生都没想明白。 ,,,,,2019-12-17,,0,0,0,"职场微力量,职业规划训练营",
4449073086336595,IkAC8qAr9,#职场微力量##职业规划训练营# 《职业生涯中的三定》方向定错了，则南辕而北辙，距离目标会越来越远，还要重新走回头路，付出较大的代价。因此，职业生涯决策，决不能犯 “ 方向性错误 ” ......@简历义工 @职义帮   职业生涯中的三定 ,,,,,2019-12-13,微博 weibo.com,5,1,4,"职场微力量,职业规划训练营","简历义工,职义帮"
4449058028041499,IkAdQxJXB,#你眼中青春该有的模样# 人们总是会被自己不喜欢的事情束缚，对自己渴望的东西缺少关注。 ,,,,,2019-12-13,,2,0,0,你眼中青春该有的模样,
4448341754319899,IkhAzi7NN,#职场微力量##职业规划训练营#《职场是要结果不重视过程吗？》 在职场，不管怎样，没有给老板满意的答复和工作成果，期间所付出的汗水只能是付诸东流。没有功劳也有苦劳，没有苦劳还有疲劳，这句话在职场并不适用......@ 简历义工@职义帮  职场是要结果不重视过程吗？ ,,,,,2019-12-11,微博 weibo.com,4,1,1,"职场微力量,职业规划训练营",职义帮
4447913746947049,Ik6set9fb,#职场微力量##职业规划训练营# 瓶颈会让一个人像被绳索束缚了，一般空有力气 ，而无用武之地。应对变化，才是真正的规划。 ,,,,,2019-12-10,,2,0,1,"职场微力量,职业规划训练营",
4447192179602152,IjNGpEhXq,#当10位央视主持人凑在一起#神仙合体，实力无限，词穷…… ,,,,,2019-12-08,,3,0,0,当10位央视主持人凑在一起,
4447008200363333,IjITG1wwd,#你爹妈知道你的生活以后# 儿行千里，报喜不报忧。父母都关照我，没事就不要回家。因为车票很贵。所以，为了省下8块钱公交车票，周末会骑25公里的自行车回家。也会经常去姑妈家，大约5公里。每个礼拜天回校时，姑妈会给我炒一份咸菜肉丝，通常我可以吃到周三，还有最喜欢的是火腿肠炒榨菜丝，算是人间美味了。那时候没有微波炉，所以在冬天荤菜是没办法热的，夏天也容易馊。食堂打一份饭。一方格二两。有时吃不完晚饭就开水泡一下。姑妈不放心我一个人骑车，还会骑着车送我到学校门口再回家。如果坐公交车的话会把我送到车上，车开走了她才放心离开。我记得当时一个月的生活费是100出点头，那是97~99年左右。所以每个学期我都会努力争取奖学金。这样差不多可以支撑3个月，就不需要回家伸手跟父母要生活费了。现在回想过去也没觉得特别难。一晃就20年了。只觉得那个时候的我浑身是劲，不知道哪来的动力,,,,,2019-12-07,,0,0,0,你爹妈知道你的生活以后,
4446621821139702,IjyQu4Mui,#职业规划训练营##职场微力量#  2019你还有一件最重要的事情没完成 无复盘，不成长，你的2019过的怎么样？@简历义工  @职义帮 ,,,,,2019-12-06,,3,0,0,"职业规划训练营,职场微力量","简历义工,职义帮"
4446452576853049,IjurvsKN3,#李子柒是不是文化输出# 用心做产品的程度令人发指，我喜欢。 ,,,,,2019-12-06,,2,0,0,李子柒是不是文化输出,
4446205452722495,Ijo0Vbqfd,#2023年底基本完成国家文化公园建设##求职季# 多看书，增强精神文明建设——豆瓣top500书单，收藏转发~ ,,"https://wx2.sinaimg.cn/large/c13e5944ly1g9m0qwqqryj20j62m847c.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1g9m0qxrlbxj20j62jraiz.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1g9m0qz2b40j20j62mvn64.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g9m0r0709xj20j62psk0g.jpg,https://wx4.sinaimg.cn/large/c13e5944ly1g9m0r1zv1nj20j62xbqcf.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1g9m0r2t2mhj20j62oagur.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g9m0r4n0c6j20j62uedpl.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1g9m0r5ag9nj20j62ppguw.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g9m0r5p5alj20j636012u.jpg",,,2019-12-05,,5,0,2,"2023年底基本完成国家文化公园建设,求职季",
4445837016601287,IjeqFrHin,#张杰入职上海大学电影学院#张杰老师入职的是表演系声乐，就我个人而言，是认同的。1，张老师本科毕业师范院校，而后又进修了伯克利音乐学院。说明有较强的专业理论功底。2，2004真人秀出道已经有15年的实践经验。3，作为公众人物已经具备较强的综合素质，特别是软性素质：比如沟通合作能力，抗压能力，解决问题的能力，敬业精神和责任感，视野等等。所以，理论+实践+综合特质，还有专业领域资源，我相信胜任大学老师，在真实的教学过程中会让学生有更棒的体验感，能带出更多优秀的学生。,,,,,2019-12-04,,13,1,0,张杰入职上海大学电影学院,
4445794536587285,Ijdk9rDEx,#如何应对中年职业困境# 每个生涯阶段都有不同的困境，因为每个阶段的角色不同，社会，家庭，生活对你的要求也不同。这是一个自然规律。也许每个人的起点不同，背景不同。但是时间每天都是24小时，对于每个人都是公平的。如何利用好你的时间提高效率。分清轻重缓急。做好时间任务管理。避免下个阶段的危机。那么，中年的你现在可以做些什么呢？,,,,,2019-12-04,,2,0,1,如何应对中年职业困境,
4445736886640361,IjbParRsB,#一家四代20多位乡村教师##职业规划训练营# 刚读完前辈周秉德回忆录，其中提到她人生第一次的职业选择——是去做乡村教师。并与伯父周恩来总理商量并得到了认可，实现了她的职业梦想。起码在50年前，她亲眼目睹到乡村教师资源的匮乏，第一步要做的就是扫盲教育。同时，对于当时的她是一个很大的挑战 ...全文,,,"https://f.video.weibocdn.com/002UTxvUlx07z5DTKngc010412007FMy0E010.mp4?label=mp4_ld&template=568x320.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1CwnkDw1GXwCQx&Expires=1620532636&ssig=0eTYV57OIR&KID=unistore,video",,2019-12-04,微博视频号,3,0,0,"一家四代20多位乡村教师,职业规划训练营",
4445467204977716,Ij4OckSVK,#职场微力量##职场有话说##职场那些事儿# 办公族必备20个Word文字处理技巧，太实用了！小伙伴们赶紧马一个！ ,,"https://wx4.sinaimg.cn/large/c13e5944ly1g9jnyq4q95j20c70crq3r.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1g9jnyqge0oj20c70ctt9o.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1g9jnyqv8qyj20c50cqaar.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1g9jnyrd7hyj20c50cpq40.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g9jnyrusrgj20c60ci3zg.jpg,https://wx4.sinaimg.cn/large/c13e5944ly1g9jnyskts4j20c50ciq3p.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g9jnystr17j20by0cqjs4.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1g9jnyti34vj20c10ct757.jpg",,,2019-12-03,,3,0,0,"职场微力量,职场有话说,职场那些事儿",
4445460380696773,Ij4Dc2Vgh,#6省份月最低工资标准超2000元##多地最低工资标准上调# 你一个月工资多少？ ,,,,,2019-12-03,,0,0,0,"6省份月最低工资标准超2000元,多地最低工资标准上调",
4444468981566834,IiEQa6zBw,#求职季##职业规划训练营# 面试自我介绍时如何“秀”出自己？ ,,"https://wx3.sinaimg.cn/large/c13e5944ly1g9ghb0cl14j20go0gojub.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1g9ghb4cu10j20go0goq5q.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1g9ghb7xo0oj20go0goq5s.jpg,https://wx4.sinaimg.cn/large/c13e5944ly1g9ghbc1lu7j20go0goju6.jpg,https://wx4.sinaimg.cn/large/c13e5944ly1g9ghbe5w2nj20go0gomzg.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1g9ghbgp8txj20go0gotbh.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1g9ghbiyp2nj20go0go0vi.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1g9ghblvo8jj20go0goacv.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1g9ghbnj5fkj20go0gogo4.jpg",,,2019-11-30,,5,0,0,"求职季,职业规划训练营",
4444330590390175,IiBeX1Dv9,#求职季##职业规划训练营# 职场情商沟通力，需学会这样“说话”。 ,,"https://wx1.sinaimg.cn/large/c13e5944gy1g9g1fbnsw5j20go0gogmy.jpg,https://wx1.sinaimg.cn/large/c13e5944gy1g9g1fc4oc7j20go0go3zm.jpg,https://wx4.sinaimg.cn/large/c13e5944gy1g9g1fcnwlpj20go0go75k.jpg,https://wx4.sinaimg.cn/large/c13e5944gy1g9g1fd4krqj20go0gogmv.jpg,https://wx1.sinaimg.cn/large/c13e5944gy1g9g1fdm2d1j20go0goabk.jpg,https://wx3.sinaimg.cn/large/c13e5944gy1g9g1fe3wm1j20go0goq4c.jpg,https://wx2.sinaimg.cn/large/c13e5944gy1g9g1feqbnqj20go0gowfq.jpg,https://wx2.sinaimg.cn/large/c13e5944gy1g9g1ff6iihj20go0goq47.jpg,https://wx1.sinaimg.cn/large/c13e5944gy1g9g1ffo27tj20go0go75i.jpg",,,2019-11-30,,5,1,2,"求职季,职业规划训练营",
4444077414048159,IiuEBgZ6T,#求职季##职业规划训练营# 职场整理术收藏~ ,,"https://wx4.sinaimg.cn/large/c13e5944ly1g9f8c6jaurj20dw0gpjs1.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g9f8c6v528j20dw0gswfc.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g9f8c750zrj20dw0gsq3q.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1g9f8c7hupwj20dw0gsdgx.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1g9f8c7r5b5j20dw0gswf1.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1g9f8c84rhbj20dw0kumyh.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1g9f8c8m4juj20dw0kuta0.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g9f8c9beepj20dw0i9q43.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1g9f8c9qc0ej20dw0kvab8.jpg",,,2019-11-29,,3,0,2,"求职季,职业规划训练营",
4443974158588715,IirY3A2jF,#教育部取消初中学业水平考试大纲#符合未来需求人才的标准。分别是：创造力，沟通能力，解决问题的能力，团队合作的能力。这是一个逐渐演变的过程。所以无论老师还是家长，都需要从长远的眼光去培养孩子，会越注重在实践生活中让孩子学会解决问题的能力，拓宽视野和思维，而不是一味在意当下应试教育的分数。当然在目前的教育环境下，要做到这一点。还需要有足够的勇气。像我这样淡定佛系的家长还是比较少的。个人行为请勿模仿。,,,,,2019-11-29,,0,0,0,教育部取消初中学业水平考试大纲,
4443607576434587,IiiqNqZVF,#第一批90后30岁倒计时# 时间在变，追求梦想的心不变。加油，童鞋们💪💪 ,,,,,2019-11-28,,0,0,0,第一批90后30岁倒计时,
4443604656915610,Iiim5t146,#90后该不该攒钱来改变现状#攒钱是基本生存之道。就算家里有产业还要学会守业呢~无论怎样，多一点存量就多一份踏实。 ,,,,,2019-11-28,,2,0,1,90后该不该攒钱来改变现状,
4443368090410752,Iiccx1IR2,#陈伟霆称录追我吧太难了#生命无常，主办方责任是逃避不了的。也希望在外工作的朋友们，爱惜自己的身体。 ,,,,,2019-11-27,前置双摄vivo X9,2,0,0,陈伟霆称录追我吧太难了,
4443365988456179,Iic98ztPZ,#你会因健康问题辞职吗#看情况而定。如果影响到自己有严重的生理病痛或心理情绪，不能正常好好工作，果断会辞职的。 ,,,,,2019-11-27,前置双摄vivo X9,0,1,0,你会因健康问题辞职吗,
4442989173128755,Ii2lnd7VN,#哈佛教授把儒家经典当歌唱#文化无国界，同时也体现了文化自信，名族自信。国之骄傲 ,,,,,2019-11-26,前置双摄vivo X9,3,0,0,哈佛教授把儒家经典当歌唱,
4442831013372054,IhYehe9dY,#职场为力量##求职季# 最近接到的咨询案例，多数是进入瓶颈区的迷茫，问我怎么办？当职业进入瓶颈期的时候，就需要新的方式来实现发展的突破，尝试做不同的事，尝试接触不同的人，尝试发展新的能力，这样的尝试，虽然有一些冒险，但是值得。人们会在这样的尝试中看到新的可能性，以及新的否定性，产生新的链接，成长为新的自我。,,,,,2019-11-26,前置双摄vivo X9,0,0,0,"职场为力量,求职季",
4442499235531796,IhPB9nd4w,#网易致歉# 这两日，网易暴力裁撤患病员工的新闻炒得沸沸扬扬。网易今早回应称：被裁员工绩效确不合格，处理过程不妥。经复核，其绩效确不合格。#职场遇到不公平待遇怎么办#？你会选择怎样的处理方式？   ,,,,,2019-11-25,前置双摄vivo X9,3,0,0,"网易致歉,职场遇到不公平待遇怎么办",
4442264711190971,IhJuT4ZPd,#夸人最好听的三个词#真诚表达，不浮夸不虚伪。关注细节，多一些具体的行为，少一些空洞的形容词。 ,,,,,2019-11-24,前置双摄vivo X9,4,0,0,夸人最好听的三个词,
4441784937239409,Ihx13uniF,#95后每月最高六成工资超前支出#多一份积累就多一份安全感和保障，职业技能同理，合理规划，理性消费。 ,,,,,2019-11-23,前置双摄vivo X9,2,0,1,95后每月最高六成工资超前支出,
4441739026509167,IhvP0rjkz,人社部首次公布#100个短缺职业排行#排行显示，营销员、收银员、餐厅服务员、保安员、保洁员、商品营业员、家政服务员、车工、焊工、装卸搬运工排名前十。你怎么看？ ,,,,,2019-11-23,前置双摄vivo X9,0,1,0,100个短缺职业排行,
4441190974222483,Ihhz3hIsz,#苹果一半员工没大学学历# 11月20日，苹果CEO库克在接受采访时表示，苹果有50%的人没有上完大学，苹果更看中的是能力而不是学历。在被问到未来低学历的人能否担任苹果CEO时，库克回答说，乔布斯不就是吗？所以，找不到工作的人不要再为考学历找更多借口。事实上社会的需求是多元化的，无论怎样的岗位都需要不同特质的人去从事，关键要找到自己的职业定位。,,,,,2019-11-21,前置双摄vivo X9,3,0,1,苹果一半员工没大学学历,
4441070110608218,Iheq72ydY,#医生飞机上用嘴帮老人吸尿#连续2天看到关于医生敬业的报道，我由衷的敬佩，感动泪目……医生这个职业真的是凭良知和责任感撑起的职业，太不容易了，值得我们多一点信任、理解和尊重。所以，我还特别佩服学医学专业的同学，那份辛苦和毅力，非常人能及。 ,,,,,2019-11-21,前置双摄vivo X9,3,0,0,医生飞机上用嘴帮老人吸尿,
4441027702015484,IhdjI8sjO,我是职业规划师Vivian《未来新商业究竟什么样？》#萌姐金句分享##张萌萌姐#@张萌_萌姐@王子燃  未来新商业究竟什么样？ ,,,,,2019-11-21,微博 weibo.com,3,1,0,"萌姐金句分享,张萌萌姐","张萌_萌姐,王子燃"
4440801070917956,Ih7qb3QNK,先找找原因，避免盲目转行。 在一个行业干了三年，没任何成绩，该转行吗？ ,,,,,2019-11-20,前置双摄vivo X9,0,0,0,,
4440749535462929,Ih653mV9L,#职场微力量##职业规划训练营# 演讲技巧，PPT收藏好！ ,,"https://wx2.sinaimg.cn/large/c13e5944ly1g94m5dq9inj20dw0d0mxw.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1g94m5e1n6hj20dw0d8aay.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1g94m5ecvx7j20dw0d53zr.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1g94m5em68wj20dw0d30tj.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1g94m5exes0j20dw0d5js2.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1g94m5faz8zj20dw0d1js8.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g94m5fpnthj20dw0d2t9m.jpg,https://wx4.sinaimg.cn/large/c13e5944ly1g94m5fz4tuj20dw0d1t9l.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g94m5ga5d6j20dw0d5myb.jpg",,,2019-11-20,前置双摄vivo X9,39,0,32,"职场微力量,职业规划训练营",
4440721580635731,Ih5lY2FnJ,#张萌萌姐写书训练营# 写书训练训练营共8节课，收获很多，简单作一下复盘：一、获得新知：1、了解了出书的流程及准备工作   2、如何通过市场调研做个人品牌卡位，找到了适合自己的赛道和类型   3、如何选择出版社和出版公司以及避开签约的坑  4、如何在同一赛道选手作优劣势分析   5、起书名，封面设计，文体类型撰写技巧   6、出书营销方案等等     二、改变旧有认知：1、不清楚签约还有这么多坑    2、以为编辑都会为你负责任  3、出版社营销资源并非全面为作者作用，要看作者卡位。三、TODO：1、积累写书素材和营销资源   2、花时间了解出版社背景，以人为师，多与编辑沟通，建立人脉   3、坚持日更，刻意训练写作能力。@张萌_萌姐,,,,,2019-11-20,360安全浏览器,3,0,0,张萌萌姐写书训练营,张萌_萌姐
4440484782952354,IgZc2co2C,#刘阳朋友圈#就想问问刘阳是谁啊~沸了一天了，一脸懵圈~~我只关注孙杨，大白杨是我们的骄傲，永远支持他，看到听证会的个人陈述，开心了很多，正义不会迟到，加油孙杨 ,,,,,2019-11-19,前置双摄vivo X9,20,2,0,刘阳朋友圈,
4440363823669163,IgW2Wfow3,#孙杨案中检测助手是建筑工#昨天看了孙杨妈妈的采访视频，真的是感觉到无奈又心痛，其中他妈妈说了一句，28岁的小伙子就被他们折磨成这个样子……甚至要抹杀他一切的努力和成绩。这种做法真的是太卑劣了。很明显就是陷害，见不得咱们得冠军。每个运动员都非常不容易。完完全全凭实力汗水泪水赢得的成绩。支持力挺孙杨。,,,,,2019-11-19,前置双摄vivo X9,9,0,0,孙杨案中检测助手是建筑工,
4440104586333958,IgPiOqzKC,#香港被烧老伯妻子回应#老伯撑住，加油💪💪废青会得到报应，因为上天是公平的！ ,,,,,2019-11-18,前置双摄vivo X9,5,0,0,香港被烧老伯妻子回应,
4439983559168538,IgM9BCt9E,【#大四毕业生作弊被开除起诉学校# ：那我大学四年不是白读了？】收到3张作弊认定通知书。调阅监控发现，小王在三场考试时，拿到试卷后用手机对试卷进行拍照。校方对小王做出开除学籍的决定。作弊不是白读，根本就是没读啊~~有理有据还有什么好说的？早知今日何必当初！ ,,,,,2019-11-18,前置双摄vivo X9,1,1,0,大四毕业生作弊被开除起诉学校,
4439967859809104,IgLKhF9Nm,#网传梅姨第二张画像非官方公布# 拿出当年查计划生育地毯式搜寻的方法，不信找不到人贩子。落实到乡镇，村委会，村长村民代表协助按家按户一一排查。还有，这次的人口普查已经开始了，正好也是个机会啊~~希望“梅姨”为典型的人贩子早日落网。 ,,,,,2019-11-18,前置双摄vivo X9,8,0,0,网传梅姨第二张画像非官方公布,
4439733856185562,IgFERpX98,努力是基础条件，机遇是可遇不可求的 在创业当中，努力更重要，还是机遇更重要? ,,,,,2019-11-17,前置双摄vivo X9,1,0,0,,
